prng_id,sequence_id,seed,adjacent_correlation,autocorr_lag1,autocorr_lag2,autocorr_lag3,diff_entropy,diff_mod8_entropy,diff_std,js_pair_mod125_entropy,js_pair_mod8_lag2_diag,js_pair_mod8_row_entropy_mean,js_pair_mod8_row_entropy_std,lane_mod125_autocorr,lane_mod8_autocorr,lane_mod8_diagonal_dominance,lane_mod8_transition_entropy,mod2_bias,mod4_bias,mod8_bias,monotonic_ratio,permutation_chi2_len3,permutation_entropy_delta_mod8,permutation_entropy_len3,permutation_entropy_len4,run_max,run_mean,run_std,small_delta_ratio,spacing_entropy_mod8,spacing_mean_mod8,spacing_std_mod8
philox4x32_hybrid,philox4x32_hybrid_011,1227133513,0.0019959636870866652,0.0019959636870866652,0.0094179727166342,-0.0009102551374907811,0.9803071834964816,2.999910055519516,406.03069362471757,6.793637344834895,0.12419304131395603,2.998306942472076,0.0005292055404095236,0.0022773588618299543,0.0030102089146219137,0.12363357687666329,2.998306942472076,0.0081,0.0126,0.036,0.4982231342910031,2.0096009600960096,2.575415455960456,2.584890046153316,4.584081284715171,7,1.4955877953933592,0.7383930697472778,0.19095954797739886,2.7200468880813755,7.998549419767907,7.464451427312187
philox4x32_hybrid,philox4x32_hybrid_012,1329394639,-0.0046495267937458505,-0.0046495267937458505,-0.0002934053911068249,0.009574797479647162,0.9704621017302754,2.9997871730269274,408.7293373765383,6.79659447491533,0.12464492596869176,2.997819814700733,0.0013616157248149293,-0.007640144070408963,-0.008823750426174328,0.12360371940752822,2.9978198147007324,0.0151,0.0286,0.0308,0.4997498248774117,1.444944494449445,2.576317853299075,2.584910332063768,4.584396147597541,6,1.499737532808399,0.7417967365138339,0.191859592979649,2.946487699546686,7.997599039615847,7.395469655557082
philox4x32_hybrid,philox4x32_hybrid_013,1431655765,-0.004144710462302375,-0.004144710462302375,0.007853406051603357,-0.009017758463113451,0.9783047253344131,2.9997598599892124,409.12571442094713,6.798743935675695,0.12799679996580995,2.997790519119264,0.0009846987139210844,0.005839636928406228,0.008589154982541692,0.12799269487124443,2.997790519119264,0.0184,0.0212,0.04,0.49639567480976926,2.5952595259525957,2.5735463468902395,2.584868621694466,4.584394160118422,8,1.4949170279563462,0.7457536318627387,0.1912095604780239,2.9406093555978314,7.998899559823929,7.4528327953997655
philox4x32_hybrid,philox4x32_hybrid_014,1533916891,-0.0007181197774214648,-0.0007181197774214648,-0.017988744420197354,0.0023657169335820193,0.9784250417600727,2.9999496887225714,409.38734551535276,6.797489794125242,0.12606148493403965,2.998387042708469,0.0007013256331165221,0.012001100932280127,-0.005607829373925748,0.12347917785100535,2.998387042708469,0.0145,0.025,0.0564,0.49829829829829586,3.7581758175817583,2.57675031381881,2.5848268789562585,4.583495917869964,7,1.5076517150395778,0.7545051698513003,0.18835941797089856,2.7429809559314156,7.994197679071629,7.441237474546801
philox4x32_hybrid,philox4x32_hybrid_015,1636178017,-0.0015928558499114245,-0.0015928558499114245,-0.0013659577797995605,0.013365017126714883,0.9804784197600542,2.9998621523598366,406.9169010876492,6.7983450338547335,0.1269017600441424,2.9978857301291324,0.0006553239255151954,0.006067708207206781,0.005977733932126611,0.12319407769586058,2.9978857301291324,0.0017,0.0108,0.0308,0.501926252063839,3.6999699969997,2.574723579568045,2.584829018235829,4.583881088748166,7,1.494805291875327,0.7434286934687255,0.18865943297164858,1.8702343193575142,7.998149259703881,7.527297699732263
philox4x32_hybrid,philox4x32_hybrid_016,1738439143,0.0006093302597481677,0.0006093302597481677,-0.004241399276804324,-0.0031652446029819593,0.9785530958304661,2.9997655918328494,409.92395316489944,6.798203290270558,0.1256196713088234,2.9983098139598616,0.0007234642810931108,-0.01793137422893703,0.011496867072955174,0.12634454094165556,2.998309813959861,0.0072,0.0188,0.0388,0.5026518562994071,3.048904890489049,2.5757693615632538,2.5848526572369006,4.5843306281241905,7,1.5003000750187547,0.7510182534943907,0.1904095204760238,2.9402578849164716,7.995248099239696,7.471221793689945
philox4x32_hybrid,philox4x32_hybrid_017,1840700269,0.007791816491372158,0.007791816491372158,-0.016834277074640906,0.0011441030116567759,0.9773780738141408,2.999794043989211,405.98805691684476,6.797233152468953,0.12651538794093387,2.9974281161999223,0.0010910392753100803,0.010716188708734784,-0.012999923955768171,0.1260838538477106,2.9974281161999223,0.0059,0.0174,0.0296,0.5003253416086867,2.3672367236723675,2.5755881935491614,2.5848773563331138,4.584270732137374,7,1.5085615146714944,0.7538229873000696,0.191909595479774,2.2959746836209356,7.99764905962385,7.511938242674444
philox4x32_hybrid,philox4x32_hybrid_018,1942961395,-0.0045414473151378695,-0.0045414473151378695,-0.005045753422517277,-0.004017842343812207,0.9731050150162186,2.9995882683757285,411.06043439192194,6.79432318289694,0.12394398824927055,2.9977529750915104,0.0008824724002419873,-0.00031320824636464953,0.003108596313775248,0.1221242148851437,2.9977529750915104,0.0074,0.0124,0.0244,0.49907384230287616,1.3105310531053105,2.573561964626628,2.5849151596392788,4.584047220331356,7,1.50278028253682,0.7540541228548051,0.1870593529676484,2.87250472454778,7.997749099639856,7.439736877699235
philox4x32_hybrid,philox4x32_hybrid_019,2045222521,-0.006279191713596651,-0.006279191713596651,-0.006086523823082118,0.006033693930367591,0.9701225979419512,2.9997364125006114,407.80094059411624,6.79676540427088,0.126643542637957,2.998137703079557,0.0008736361720707267,-0.00245989906765328,0.006762193310219646,0.1239412351410735,2.998137703079557,0.0039,0.0214,0.0368,0.5015771291243154,2.5754575457545754,2.573956270690644,2.584869198392683,4.584397153405142,7,1.4891288160833953,0.7301563397673613,0.19060953047652382,2.907174747001912,7.997549019607843,7.403321393953048
sfc64,sfc64_000,102261127,0.0010860600398337886,0.0010860600398337886,0.001246154714593259,0.0016622679594134806,0.9746516907639463,2.9995565631464283,407.30430669743527,6.7975257022808275,0.12240381941023268,2.996711487796915,0.0010146272582742966,-0.003843301914197704,-0.012557200983448055,0.12837318116324897,2.996711487796915,0.0022,0.0154,0.0236,0.5035297651829945,4.821482148214821,2.574505640048794,2.584788800500574,4.584120348035379,7,1.498389151120102,0.7523453186142514,0.19340967048352417,2.4060557686202726,7.9982993197278915,7.490456587204645
sfc64,sfc64_001,204522253,-0.008327981149478584,-0.008327981149478584,-0.0018149422213781755,0.0057640286589730255,0.9765830117076391,2.999811874165172,409.54349680274214,6.7942780346711436,0.12590039263897093,2.997889949299672,0.0012456268557025554,-0.0076161560742228525,-0.011226796229286668,0.12492141599194154,2.997889949299672,0.0128,0.0332,0.0344,0.4993743430602108,3.6753675367536753,2.5736765176142913,2.5848302690729286,4.583887333226764,7,1.4926854754440961,0.7416139700234379,0.1887094354717736,3.0704918604175035,7.999249699879952,7.531556225173127
sfc64,sfc64_002,306783379,0.010753474032819479,0.010753474032819479,0.0016955911948909488,-0.007716635247526825,0.9746831356729996,2.9998475695308544,406.79056726246733,6.79781112178878,0.12142266684882025,2.9984009168031345,0.0007164953339216276,-0.0018785895104276868,-0.004581729707306888,0.12382522934764006,2.998400916803135,0.0163,0.0298,0.0352,0.498948738486181,0.49984998499849986,2.5730602105694365,2.58494448827324,4.584360287457647,6,1.5016518996846373,0.7634986208443052,0.19235961798089904,3.0255695206667816,7.9978991596638656,7.502980306093355
sfc64,sfc64_003,409044505,-0.00642286674334558,-0.00642286674334558,0.0030760707351901763,-0.009365518971207713,0.9735906134989064,2.99979276945273,409.50398324791763,6.798159842773548,0.12631728511415907,2.9983665091665737,0.0010398365407608542,0.008668350789574158,-0.011983342848433238,0.12218910729938018,2.9983665091665737,0.0078,0.0256,0.0292,0.5000250212680754,0.7134713471347135,2.5725599901150122,2.584936767214535,4.5844222709879014,6,1.4980524344569288,0.7463995658207266,0.18910945547277364,2.3367289616549547,7.998699479791917,7.535808760497685
sfc64,sfc64_004,511305631,0.007611866554811008,0.007611866554811008,0.006744082088990501,-0.012725144454341074,0.9794329048787171,2.9997882110588434,406.7870592823851,6.796846759821543,0.12349137648930952,2.9980291301538626,0.0009820426411710614,0.0026601898175987594,-0.001091503204264783,0.1261969422871281,2.998029130153862,0.0043,0.027,0.0372,0.49922418539466196,1.113111311131113,2.5743997653742143,2.5849222924215436,4.584250716544251,6,1.50278028253682,0.7538547931195158,0.19180959047952398,3.019828549995795,7.99859943977591,7.452275666147717
